shipment_id,warehouse_id,customer_id,scheduled_date,actual_delivery,delay_flag,delay_hours
SHP-PEAK-00678,Fremantle WH,CUST-00191,2024-12-08,2024-12-08 07:00,0,0.0
SHP-002636,Perth WH,CUST-00169,2024-05-07,2024-05-07 13:00,N,0.0
SHP-003531,kewdale wh,CUST-00117,2024-03-01,2024-03-01 06:00,FALSE,0.0
SHP-000376,WH03,CUST-00174,2023-04-12,2023-04-12 14:00,No,0.0
SHP-001909,kewdale wh,CUST-00176,2023-07-21,2023-07-21 15:00,N,0.0
SHP-004430,Kewdale WH,CUST-00017,2024-07-25,2024-07-25 13:00,N,0.0
SHP-PEAK-00004,kewdale wh,CUST-00049,2024-12-10,2024-12-10 00:00,0,0.0
SHP-PEAK-00061,WH01,CUST-00071,2023-12-23,2023-12-23 11:00,0,0.0
SHP-004028,WH03,CUST-00049,2024-11-08,2024-11-08 16:00,No,0.0
SHP-001605,Fremantle WH,ORPHAN-30,2024-09-30,2024-09-30 17:00,false,0.0
SHP-001119,Fremantle WH,CUST-00048,2023-10-23,2023-10-24 03:00,1,27.7
SHP-003678,Perth WH,CUST-00182,2023-09-28,2023-09-28 17:00,false,0.0
SHP-003491,Kewdale WH,CUST-00157,2023-11-19,2023-11-20 10:00,true,34.5
SHP-PEAK-00638,WH02,CUST-00152,2023-11-16,2023-11-16 15:00,0,0.0
SHP-002959,Perth WH,CUST-00083,2023-02-30,2023-07-24 05:00,0,0.0
SHP-001995,Kewdale WH,CUST-00016,2024-04-10,2024-04-10 05:00,0,0.0
SHP-PEAK-00745,fremantle wh,CUST-00071,2024-12-08,2024-12-08 13:00,No,0.0
SHP-PEAK-00028,WH01,CUST-00085,2024-12-01,2024-12-01 00:00,0,0.0
SHP-002377,kewdale wh,CUST-00044,2023-12-05,2023-12-05 19:00,FALSE,0.0
SHP-001343,Kewdale WH,CUST-00069,2024-05-15,2024-05-15 18:00,No,0.0
SHP-000321,WH01,CUST-00047,2024-03-15,2024-03-15 04:00,false,0.0
SHP-001620,Perth WH,CUST-00015,2023-12-17,2023-12-17 05:00,FALSE,0.0
SHP-003714,WH02,CUST-00042,2023-11-11,2023-11-11 03:00,FALSE,0.0
SHP-002061,Perth WH,CUST-00090,2024-08-26,2024-08-26 02:00,N,0.0
SHP-002220,kewdale wh,CUST-00134,2024-04-13,2024-04-13 06:00,false,0.0
SHP-001674,WH03,CUST-00190,2024-09-22,2024-09-22 03:00,false,0.0
SHP-000261,fremantle wh,CUST-00129,2023-12-22,2023-12-23 11:00,Y,35.2
SHP-PEAK-00112,fremantle wh,CUST-00189,2023-11-28,2023-11-28 11:00,TRUE,11.1
SHP-002040,Kewdale WH,CUST-00062,2024-07-06,2024-07-06 00:00,false,0.0
SHP-004786,perth wh,CUST-00148,2024-10-24,2024-10-24 15:00,FALSE,0.0
SHP-000902,Perth WH,CUST-00008,2024-05-24,2024-05-24 04:00,N,0.0
SHP-003745,kewdale wh,CUST-00173,2023-09-17,2023-09-17 11:00,false,0.0
SHP-002027,perth wh,CUST-00107,invalid,2023-01-04 02:00,No,0.0
SHP-004235,WH01,CUST-00195,2024-12-17,2024-12-17 09:00,false,0.0
SHP-001918,WH02,CUST-00146,2023-07-10,2023-07-10 08:00,0,0.0
SHP-001829,WH03,CUST-00094,2023-01-01,2023-01-01 19:00,0,0.0
SHP-001574,WH01,CUST-00147,2023-09-30,2023-09-30 08:00,false,0.0
SHP-004416,perth wh,CUST-00172,2024-02-14,2024-02-15 12:00,Y,36.4
SHP-004750,fremantle wh,CUST-00153,2024-10-18,2024-10-18 03:00,No,0.0
SHP-PEAK-00144,WH02,CUST-00190,2024-11-16,2024-11-16 06:00,false,0.0
SHP-004655,Kewdale WH,CUST-00033,2024-13-45,2023-02-26 17:00,No,0.0
SHP-004209,Kewdale WH,CUST-00023,2024-03-20,2024-03-20 14:00,false,0.0
SHP-004628,fremantle wh,CUST-00121,2024-05-12,2024-05-12 07:00,FALSE,0.0
SHP-000225,Kewdale WH,CUST-00120,2024-02-09,2024-02-09 09:00,FALSE,0.0
SHP-000724,fremantle wh,CUST-00031,2023-01-25,2023-01-25 03:00,Y,3.5
SHP-PEAK-00195,perth wh,CUST-00013,2023-12-22,2023-12-22 15:00,N,0.0
SHP-001142,Perth WH,CUST-00110,2024-10-08,2024-10-08 02:00,FALSE,0.0
SHP-002763,WH01,CUST-00138,2024-12-24,2024-12-25 05:00,Y,29.5
SHP-000847,fremantle wh,CUST-00186,2024-06-04,2024-06-04 12:00,No,0.0
SHP-004290,kewdale wh,CUST-00091,2023-10-01,2023-10-01 11:00,No,0.0
SHP-002552,fremantle wh,CUST-00182,2023-03-30,2023-03-30 05:00,No,0.0
SHP-002929,fremantle wh,CUST-00128,2023-01-21,2023-01-21 09:00,No,0.0
SHP-000118,WH03,CUST-00004,2023-07-02,2023-07-02 06:00,FALSE,0.0
SHP-000646,WH03,CUST-00151,2023-11-04,2023-11-04 06:00,FALSE,0.0
SHP-000004,fremantle wh,CUST-00054,2023-12-08,2023-12-08 09:00,0,0.0
SHP-004171,WH02,CUST-00172,2023-11-19,2023-11-19 18:00,0,0.0
SHP-000468,perth wh,CUST-00100,2023-08-10,2023-08-10 13:00,No,0.0
SHP-000006,Perth WH,CUST-00124,2023-12-16,2023-12-16 19:00,No,0.0
SHP-000920,WH01,CUST-00019,2024-04-21,2024-04-21 15:00,FALSE,0.0
SHP-002596,perth wh,CUST-00176,2024-01-16,2024-01-16 04:00,No,0.0
SHP-004325,WH03,CUST-00105,2024-13-45,2024-06-28 11:00,FALSE,0.0
SHP-001064,WH03,CUST-00144,2024-11-10,2024-11-10 12:00,0,0.0
SHP-002591,WH02,CUST-00141,2023-09-29,2023-09-29 17:00,0,0.0
SHP-000243,Fremantle WH,CUST-00029,2023-07-22,2023-07-22 12:00,FALSE,0.0
SHP-PEAK-00035,WH03,CUST-00155,2023-11-12,2023-11-12 17:00,false,0.0
SHP-001161,Perth WH,CUST-00088,2024-10-12,2024-10-12 19:00,0,0.0
SHP-002871,kewdale wh,CUST-00110,2023-04-23,2023-04-23 13:00,false,0.0
SHP-003736,Kewdale WH,CUST-00127,2023-01-25,2023-01-26 00:00,Yes,24.2
SHP-002398,WH02,CUST-00115,2023-03-11,2023-03-12 10:00,Yes,34.2
SHP-003518,WH03,CUST-00131,2024-11-13,2024-11-13 10:00,No,0.0
SHP-003422,WH03,CUST-00127,2024-02-04,2024-02-04 10:00,1,10.4
SHP-002564,WH03,CUST-00144,2023-04-24,2023-04-24 11:00,false,0.0
SHP-001606,WH03,CUST-00164,2023-11-26,2023-11-26 10:00,No,0.0
SHP-PEAK-00591,,CUST-00091,2024-12-11,2024-12-11 04:00,No,0.0
SHP-002325,Kewdale WH,CUST-00079,2024-11-01,2024-11-01 08:00,N,0.0
SHP-002710,WH02,CUST-00076,2023-11-02,2023-11-02 00:00,0,0.0
SHP-PEAK-00086,Fremantle WH,CUST-00176,2023-12-03,2023-12-03 06:00,FALSE,0.0
SHP-001313,kewdale wh,CUST-00138,2024-03-29,2024-03-29 13:00,0,0.0
SHP-003449,fremantle wh,CUST-00114,2023-01-11,2023-01-11 07:00,FALSE,0.0
SHP-003813,WH01,CUST-00104,2024-11-16,2024-11-16 04:00,false,0.0
SHP-PEAK-00391,WH02,CUST-00172,2023-11-19,2023-11-19 18:00,0,0.0
SHP-002363,kewdale wh,CUST-00022,2023-04-11,2023-04-11 01:00,No,0.0
SHP-001976,perth wh,CUST-00198,2024-11-15,2024-11-15 09:00,FALSE,0.0
SHP-003515,Perth WH,CUST-00077,2023-07-04,2023-07-04 23:00,1,23.2
SHP-001762,Fremantle WH,CUST-00040,2024-02-11,2024-02-11 01:00,No,0.0
SHP-002740,Fremantle WH,CUST-00043,2024-06-08,2024-06-08 14:00,false,0.0
SHP-PEAK-00398,WH02,CUST-00054,2024-11-30,2024-11-30 06:00,false,0.0
SHP-002473,kewdale wh,CUST-00018,2023-05-13,2023-05-13 09:00,No,0.0
SHP-004008,kewdale wh,CUST-00153,2023-07-31,2023-07-31 17:00,FALSE,0.0
SHP-004719,WH02,CUST-00146,2023-05-21,2023-05-21 05:00,false,0.0
SHP-001494,WH01,CUST-00114,2024-04-15,2024-04-15 04:00,No,0.0
SHP-004207,kewdale wh,CUST-00023,2023-03-01,2023-03-01 09:00,FALSE,0.0
SHP-002159,Kewdale WH,CUST-00138,2023-05-22,2023-05-22 01:00,FALSE,0.0
SHP-001170,WH02,CUST-00063,2023-12-20,2023-12-21 10:00,Y,34.6
SHP-PEAK-00540,WH02,CUST-00176,2024-11-24,2024-11-24 13:00,0,0.0
SHP-000233,WH01,CUST-00021,2024-01-20,2024-01-20 01:00,Yes,1.6
SHP-000067,perth wh,CUST-00138,2023-09-16,2023-09-16 09:00,false,0.0
SHP-001604,Fremantle WH,CUST-00077,2024-12-09,2024-12-09 03:00,0,0.0
SHP-003284,Fremantle WH,CUST-00198,2024-04-18,2024-04-18 16:00,N,0.0
SHP-003597,Perth WH,CUST-00073,2023-05-12,2023-05-12 09:00,No,0.0
SHP-004633,WH03,CUST-00086,2024-12-14,2024-12-14 15:00,FALSE,0.0
SHP-000126,Perth WH,CUST-00074,2024-07-28,2024-07-28 18:00,0,0.0
SHP-001297,WH01,CUST-00147,2024-10-01,2024-10-01 11:00,false,0.0
SHP-001977,kewdale wh,CUST-00160,2024-02-14,2024-02-14 06:00,FALSE,0.0
SHP-PEAK-00230,perth wh,CUST-00053,2023-11-17,2023-11-17 12:00,0,0.0
SHP-PEAK-00191,Fremantle WH,CUST-00036,2024-12-28,2024-12-28 11:00,FALSE,0.0
SHP-002076,WH01,CUST-00097,2024-11-14,2024-11-14 03:00,FALSE,0.0
SHP-004581,WH02,CUST-00146,2024-11-12,2024-11-12 03:00,0,0.0
SHP-003087,Fremantle WH,CUST-00048,2023-05-09,2023-05-09 09:00,FALSE,0.0
SHP-PEAK-00629,WH03,CUST-00180,2024-11-05,2024-11-05 13:00,N,0.0
SHP-003346,WH02,CUST-00087,2023-06-16,2023-06-16 08:00,N,0.0
SHP-PEAK-00171,Kewdale WH,CUST-00072,2024-12-01,2024-12-01 05:00,FALSE,0.0
SHP-002798,kewdale wh,CUST-00062,2024-10-02,2024-10-02 01:00,false,0.0
SHP-000919,Kewdale WH,CUST-00125,2023-12-03,2023-12-03 15:00,N,0.0
SHP-001647,WH01,CUST-00038,2024-04-27,2024-04-28 00:00,1,24.6
SHP-004979,WH01,CUST-00161,2023-10-11,2023-10-12 08:00,Yes,32.9
SHP-004622,fremantle wh,CUST-00094,2024-01-08,2024-01-08 04:00,FALSE,0.0
SHP-000365,WH01,CUST-00102,2024-07-18,2024-07-18 13:00,No,0.0
SHP-003288,WH03,CUST-00130,2023-10-01,2023-10-01 06:00,FALSE,0.0
SHP-002126,Fremantle WH,CUST-00090,2024-08-23,2024-08-23 12:00,FALSE,0.0
SHP-004124,Fremantle WH,CUST-00076,2024-02-03,2024-02-03 19:00,No,0.0
SHP-004570,fremantle wh,CUST-00081,2023-11-26,2023-11-26 18:00,false,0.0
SHP-000526,Fremantle WH,CUST-00089,2024-12-26,2024-12-26 07:00,false,0.0
SHP-004822,Fremantle WH,CUST-00064,2024-12-29,2024-12-29 11:00,0,0.0
SHP-000056,kewdale wh,CUST-00007,2023-08-04,2023-08-04 13:00,0,0.0
SHP-000639,Kewdale WH,CUST-00034,2024-10-02,2024-10-02 09:00,Y,9.5
SHP-000303,WH01,CUST-00087,2023-07-13,2023-07-13 08:00,N,0.0
SHP-002767,kewdale wh,CUST-00022,2023-08-11,2023-08-11 18:00,N,0.0
SHP-001277,perth wh,CUST-00047,2024-03-22,2024-03-22 12:00,FALSE,0.0
SHP-004721,Fremantle WH,CUST-00175,2024-03-18,2024-03-18 12:00,false,0.0
SHP-002056,Perth WH,CUST-00104,2023-10-06,2023-10-06 19:00,false,0.0
SHP-004433,WH03,CUST-00040,2024-11-21,2024-11-21 07:00,N,0.0
SHP-003645,WH01,CUST-00003,2023-01-22,2023-01-22 07:00,No,0.0
SHP-004144,WH01,CUST-00169,2023-07-02,2023-07-02 12:00,N,0.0
SHP-002879,kewdale wh,CUST-00015,2023-12-10,2023-12-10 00:00,0,0.0
SHP-004203,WH01,CUST-00167,2023-03-07,2023-03-07 07:00,false,0.0
SHP-002287,WH01,CUST-00063,2023-09-21,2023-09-21 12:00,N,0.0
SHP-002262,fremantle wh,CUST-00102,2023-08-11,2023-08-11 16:00,N,0.0
SHP-002297,WH02,CUST-00054,2024-11-30,2024-11-30 06:00,false,0.0
SHP-001754,WH03,CUST-00088,2024-10-28,2024-10-28 03:00,false,0.0
SHP-001969,fremantle wh,CUST-00015,2023-02-19,2023-02-19 08:00,false,0.0
SHP-PEAK-00024,kewdale wh,CUST-00199,2024-12-14,2024-12-14 11:00,N,0.0
SHP-003118,WH02,CUST-00021,2023-03-05,2023-03-05 05:00,0,0.0
SHP-002394,fremantle wh,CUST-00087,2023-05-04,2023-05-04 07:00,false,0.0
SHP-000524,Kewdale WH,CUST-00025,2024-04-25,2024-04-25 13:00,FALSE,0.0
SHP-003901,WH02,CUST-00026,2023-08-15,2023-08-15 06:00,0,0.0
SHP-PEAK-00403,Perth WH,CUST-00064,2023-12-12,2023-12-12 14:00,N,0.0
SHP-004700,WH02,CUST-00149,2024-02-04,2024-02-04 00:00,No,0.0
SHP-003123,Kewdale WH,CUST-00189,2023-04-15,2023-04-15 14:00,false,0.0
SHP-004157,WH01,CUST-00118,2023-11-24,2023-11-24 01:00,N,0.0
SHP-001970,WH03,CUST-00039,2023-09-07,2023-09-07 01:00,false,0.0
SHP-000672,WH02,CUST-00113,2024-04-16,2024-04-16 17:00,FALSE,0.0
SHP-004189,WH03,CUST-00144,2024-05-14,2024-05-14 19:00,No,0.0
SHP-000667,perth wh,CUST-00094,2023-09-30,2023-09-30 01:00,N,0.0
SHP-PEAK-00010,fremantle wh,CUST-00088,2024-12-22,2024-12-22 18:00,FALSE,0.0
SHP-001888,WH03,CUST-00043,2024-05-17,2024-05-17 18:00,FALSE,0.0
SHP-003267,kewdale wh,CUST-00057,2024-04-20,2024-04-20 06:00,0,0.0
SHP-000281,WH03,CUST-00021,2023-01-16,2023-01-16 12:00,FALSE,0.0
SHP-001720,WH03,CUST-00018,2024-10-02,2024-10-03 10:00,TRUE,34.4
SHP-002948,Kewdale WH,CUST-00099,2023-01-17,2023-01-17 17:00,FALSE,0.0
SHP-004456,WH03,CUST-00029,2024-11-08,2024-11-08 10:00,FALSE,0.0
SHP-000900,WH01,CUST-00183,2023-09-15,2023-09-15 01:00,FALSE,0.0
SHP-PEAK-00617,WH02,CUST-00083,2023-11-29,2023-11-29 19:00,0,0.0
SHP-000761,kewdale wh,CUST-00135,2024-08-21,2024-08-21 01:00,No,0.0
SHP-001907,WH03,CUST-00180,2024-11-05,2024-11-05 13:00,N,0.0
SHP-004043,WH03,CUST-00071,2023-12-27,2023-12-27 12:00,FALSE,0.0
SHP-003824,WH03,CUST-00060,2023-10-29,2023-10-29 09:00,0,0.0
SHP-004139,Perth WH,CUST-00157,2023-01-05,2023-01-05 01:00,No,0.0
SHP-003819,WH03,CUST-00187,2023-01-20,2023-01-20 04:00,FALSE,0.0
SHP-004301,Kewdale WH,CUST-00103,2023-05-26,2023-05-26 04:00,FALSE,0.0
SHP-002594,WH02,CUST-00033,2024-07-25,2024-07-25 16:00,0,0.0
SHP-004165,Fremantle WH,CUST-00139,2023-02-18,2023-02-18 06:00,FALSE,0.0
SHP-003032,fremantle wh,CUST-00138,2023-04-08,2023-04-08 14:00,FALSE,0.0
SHP-003580,Fremantle WH,CUST-00094,2023-07-14,2023-07-14 13:00,TRUE,13.2
SHP-002833,Fremantle WH,CUST-00081,2023-08-17,2023-08-18 19:00,true,43.9
SHP-003473,fremantle wh,CUST-00097,2024-06-01,2024-06-01 06:00,No,0.0
SHP-000138,WH03,CUST-00017,2024-06-07,2024-06-07 13:00,No,0.0
SHP-004893,Perth WH,CUST-00148,2023-04-27,2023-04-27 06:00,0,0.0
SHP-002181,WH02,CUST-00138,2023-01-24,2023-01-24 11:00,N,0.0
SHP-002129,WH03,CUST-00191,2024-05-05,2024-05-05 17:00,No,0.0
SHP-003178,Perth WH,CUST-00134,2023-09-27,2023-09-27 16:00,N,0.0
SHP-004855,Kewdale WH,CUST-00089,2024-07-08,2024-07-08 09:00,1,9.1
SHP-004638,Perth WH,CUST-00125,2024-06-08,2024-06-08 10:00,false,0.0
SHP-PEAK-00044,Perth WH,CUST-00063,2023-12-25,2023-12-25 18:00,FALSE,0.0
SHP-004262,Fremantle WH,CUST-00156,2023-07-09,2023-07-09 12:00,0,0.0
SHP-004345,WH01,CUST-00046,2023-03-21,2023-03-21 02:00,false,0.0
SHP-001332,Fremantle WH,CUST-00106,2024-11-13,2024-11-13 17:00,FALSE,0.0
SHP-002018,fremantle wh,CUST-00123,2024-10-31,2024-10-31 09:00,true,9.9
SHP-004543,WH02,CUST-00194,2024-11-28,2024-11-28 06:00,false,0.0
SHP-002483,WH02,CUST-00075,2023-09-13,2023-09-14 19:00,Y,43.4
SHP-001359,Perth WH,CUST-00096,2023-11-18,2023-11-18 17:00,1,17.5
SHP-001330,Kewdale WH,CUST-00055,2023-07-24,2023-07-24 15:00,false,0.0
SHP-PEAK-00708,perth wh,CUST-00086,2023-11-07,2023-11-07 08:00,1,8.5
SHP-002151,WH01,CUST-00134,2024-06-12,2024-06-12 20:00,Yes,20.9
SHP-004531,fremantle wh,CUST-00021,2023-10-16,2023-10-16 02:00,0,0.0
SHP-002123,perth wh,CUST-00040,2023-09-15,2023-09-15 10:00,N,0.0
SHP-004674,Perth WH,CUST-00066,2024-04-09,2024-04-09 15:00,0,0.0
SHP-003982,WH01,CUST-00005,2023-10-18,2023-10-18 00:00,FALSE,0.0
SHP-001253,Kewdale WH,CUST-00052,2023-04-17,2023-04-17 02:00,false,0.0
SHP-003279,kewdale wh,CUST-00048,2023-08-13,2023-08-13 15:00,N,0.0
SHP-003375,fremantle wh,CUST-00167,2024-08-02,2024-08-02 10:00,N,0.0
SHP-002815,Fremantle WH,CUST-00027,2024-06-18,2024-06-18 01:00,FALSE,0.0
SHP-004720,Kewdale WH,CUST-00184,2023-11-04,2023-11-04 02:00,N,0.0
SHP-001849,perth wh,CUST-00112,2024-03-22,2024-03-22 17:00,false,0.0
SHP-004859,perth wh,CUST-00058,2024-06-24,2024-06-24 17:00,No,0.0
SHP-003038,Perth WH,CUST-00071,2023-09-15,2023-09-15 10:00,FALSE,0.0
SHP-000389,WH03,CUST-00103,2024-02-08,2024-02-08 02:00,0,0.0
SHP-000236,Fremantle WH,CUST-00105,2023-11-25,2023-11-25 16:00,N,0.0
SHP-001078,Fremantle WH,CUST-00113,2024-05-16,2024-05-16 16:00,N,0.0
SHP-001985,Fremantle WH,CUST-00027,2023-11-20,2023-11-20 01:00,false,0.0
SHP-004364,WH01,CUST-00130,2023-04-06,2023-04-06 02:00,false,0.0
SHP-003963,WH03,CUST-00079,2023-09-30,2023-09-30 17:00,No,0.0
SHP-000771,fremantle wh,CUST-00150,2024-04-12,2024-04-12 11:00,false,0.0
SHP-002166,kewdale wh,CUST-00111,2024-11-21,2024-11-21 19:00,TRUE,19.4
SHP-004534,kewdale wh,CUST-00046,2023-09-30,2023-10-01 09:00,true,33.1
SHP-000674,Kewdale WH,CUST-00193,2024-12-08,2024-12-08 09:00,false,0.0
SHP-000250,WH03,CUST-00186,2023-01-20,2023-01-20 15:00,true,15.4
SHP-001575,WH03,CUST-00118,2024-01-12,2024-01-12 01:00,FALSE,0.0
SHP-003420,WH01,CUST-00162,2024-10-03,2024-10-03 02:00,0,0.0
SHP-002082,Kewdale WH,CUST-00089,2023-04-10,2023-04-10 07:00,N,0.0
SHP-001824,Fremantle WH,CUST-00134,2024-12-29,2024-12-29 14:00,FALSE,0.0
SHP-PEAK-00361,Kewdale WH,CUST-00120,2024-11-13,2024-11-13 03:00,FALSE,0.0
SHP-PEAK-00546,Fremantle WH,CUST-00125,2023-11-16,2023-11-16 02:00,N,0.0
SHP-004545,fremantle wh,CUST-00055,2024-11-19,2024-11-19 17:00,No,0.0
SHP-000717,WH03,CUST-00127,2024-01-27,2024-01-27 10:00,false,0.0
SHP-PEAK-00163,WH03,CUST-00042,2024-12-11,2024-12-11 09:00,false,0.0
SHP-PEAK-00410,Kewdale WH,CUST-00025,2023-11-12,2023-11-12 15:00,No,0.0
SHP-002049,fremantle wh,CUST-00162,2023-08-01,2023-08-01 15:00,N,0.0
SHP-004179,Kewdale WH,CUST-00010,2024-07-05,2024-07-05 08:00,No,0.0
SHP-004810,WH01,CUST-00027,2023-12-10,2023-12-10 15:00,0,0.0
SHP-002725,WH01,CUST-00030,2024-12-29,2024-12-29 16:00,FALSE,0.0
SHP-PEAK-00234,perth wh,CUST-00110,2024-11-10,2024-11-10 05:00,No,0.0
SHP-001461,WH01,CUST-00014,2024-02-23,2024-02-23 05:00,N,0.0
SHP-001669,fremantle wh,CUST-00087,2023-05-30,2023-05-30 14:00,false,0.0
SHP-002757,Kewdale WH,CUST-00030,2024-08-10,2024-08-10 08:00,No,0.0
SHP-002001,WH03,CUST-00131,2024-12-03,2024-12-03 12:00,No,0.0
SHP-004572,kewdale wh,CUST-00039,2023-05-26,2023-05-26 02:00,0,0.0
SHP-004614,Fremantle WH,CUST-00006,2023-05-27,2023-05-27 04:00,TRUE,4.4
SHP-000405,WH01,CUST-00127,2023-07-10,2023-07-10 03:00,No,0.0
SHP-000385,WH01,CUST-00074,2024-08-18,2024-08-18 11:00,false,0.0
SHP-PEAK-00202,WH02,CUST-00116,2024-11-02,2024-11-02 04:00,0,0.0
SHP-002153,WH03,CUST-00084,2023-04-03,2023-04-03 07:00,N,0.0
SHP-001634,perth wh,CUST-00157,2024-09-17,2024-09-17 14:00,No,0.0
SHP-PEAK-00306,fremantle wh,CUST-00186,2023-11-20,2023-11-20 06:00,0,0.0
SHP-004785,WH02,CUST-00147,2024-03-13,2024-03-13 14:00,false,0.0
SHP-003926,Fremantle WH,CUST-00175,2023-06-04,2023-06-04 04:00,0,0.0
SHP-004159,perth wh,CUST-00138,2023-12-25,2023-12-25 07:00,FALSE,0.0
SHP-004949,Perth WH,CUST-00046,2024-06-06,2024-06-07 00:00,1,24.9
SHP-000224,fremantle wh,CUST-00130,2024-03-30,2024-03-30 04:00,0,0.0
SHP-002194,Kewdale WH,CUST-00140,2024-02-21,2024-02-21 19:00,N,0.0
SHP-003137,kewdale wh,CUST-00091,2024-02-07,2024-02-07 07:00,N,0.0
SHP-004470,Kewdale WH,CUST-00120,2024-11-13,2024-11-13 03:00,FALSE,0.0
SHP-001825,perth wh,CUST-00016,2023-03-07,2023-03-07 12:00,N,0.0
SHP-PEAK-00321,fremantle wh,CUST-00196,2024-11-04,2024-11-04 11:00,false,0.0
SHP-PEAK-00074,,CUST-00088,2023-11-30,2023-11-30 17:00,false,0.0
SHP-004973,WH02,CUST-00128,2023-07-27,2023-07-27 00:00,No,0.0
SHP-000798,WH02,CUST-00159,2024-13-45,2024-08-03 01:00,No,0.0
SHP-002872,WH01,CUST-00050,2024-10-13,2024-10-13 09:00,N,0.0
SHP-000010,fremantle wh,CUST-00086,2024-12-04,2024-12-04 02:00,N,0.0
SHP-001945,Fremantle WH,CUST-00017,2024-04-01,2024-04-01 13:00,No,0.0
SHP-001839,WH01,CUST-00074,2024-11-17,2024-11-17 04:00,0,0.0
SHP-004805,kewdale wh,CUST-00019,2023-12-31,2023-12-31 18:00,No,0.0
SHP-000256,kewdale wh,CUST-00047,2023-07-02,2023-07-02 16:00,0,0.0
SHP-004486,Perth WH,CUST-00064,2023-02-23,2023-02-23 13:00,FALSE,0.0
SHP-PEAK-00218,kewdale wh,CUST-00130,2023-11-07,2023-11-07 07:00,Yes,7.8
SHP-001582,Fremantle WH,CUST-00004,2023-04-27,2023-04-27 19:00,No,0.0
SHP-002957,fremantle wh,CUST-00083,2023-12-31,2023-12-31 11:00,0,0.0
SHP-000925,Fremantle WH,CUST-00192,2023-11-10,2023-11-11 01:00,1,25.9
SHP-PEAK-00129,kewdale wh,CUST-00006,2023-11-19,2023-11-19 18:00,No,0.0
SHP-002509,kewdale wh,CUST-00179,2024-07-25,2024-07-25 11:00,FALSE,0.0
SHP-004768,WH02,CUST-00078,2024-11-17,2024-11-17 18:00,0,0.0
SHP-003776,Fremantle WH,CUST-00056,2024-10-03,2024-10-03 17:00,No,0.0
SHP-004836,Fremantle WH,CUST-00011,2023-10-27,2023-10-27 07:00,FALSE,0.0
SHP-004137,fremantle wh,CUST-00147,2023-12-21,2023-12-21 13:00,true,13.5
SHP-004965,fremantle wh,CUST-00082,2024-12-04,2024-12-04 23:00,Yes,23.4
SHP-002780,kewdale wh,CUST-00170,2023-12-25,2023-12-25 10:00,0,0.0
SHP-000540,Fremantle WH,CUST-00128,2023-02-19,2023-02-19 12:00,FALSE,0.0
SHP-002746,Kewdale WH,CUST-00046,2024-02-03,2024-02-03 09:00,0,0.0
SHP-PEAK-00695,perth wh,CUST-00137,2024-11-15,2024-11-15 19:00,N,0.0
SHP-PEAK-00289,Kewdale WH,CUST-00184,2024-11-20,2024-11-20 12:00,N,0.0
SHP-001146,WH03,CUST-00093,2024-08-31,2024-08-31 12:00,N,0.0
SHP-PEAK-00077,fremantle wh,CUST-00005,2023-11-03,2023-11-03 14:00,FALSE,0.0
SHP-004469,WH02,CUST-00062,2023-07-02,2023-07-02 22:00,TRUE,22.8
SHP-000668,WH01,CUST-00197,2023-11-21,2023-11-21 18:00,Yes,18.7
SHP-003020,Fremantle WH,CUST-00094,2024-02-08,2024-02-08 13:00,false,0.0
SHP-000358,WH01,CUST-00175,2023-01-13,2023-01-13 10:00,N,0.0
SHP-PEAK-00013,WH01,CUST-00167,2023-11-27,2023-11-27 05:00,0,0.0
SHP-002832,WH01,CUST-00171,2024-04-11,2024-04-11 17:00,N,0.0
SHP-002784,Kewdale WH,CUST-00195,2023-01-30,2023-01-30 06:00,FALSE,0.0
SHP-001354,WH02,CUST-00038,2024-07-13,2024-07-13 14:00,FALSE,0.0
SHP-PEAK-00081,WH03,ORPHAN-0,2024-11-20,2024-11-20 12:00,No,0.0
SHP-000471,WH02,CUST-00056,2023-04-30,2023-04-30 15:00,0,0.0
SHP-002704,Kewdale WH,CUST-00148,2023-11-25,2023-11-25 01:00,N,0.0
SHP-003331,WH02,CUST-00009,2024-08-07,2024-08-07 13:00,FALSE,0.0
SHP-003638,WH02,CUST-00143,2024-08-08,2024-08-08 05:00,FALSE,0.0
SHP-001397,WH03,CUST-00094,2024-08-13,2024-08-13 16:00,0,0.0
SHP-003585,Kewdale WH,CUST-00052,2024-11-16,2024-11-16 08:00,0,0.0
SHP-PEAK-00196,WH02,CUST-00054,2024-11-30,2024-11-30 06:00,false,0.0
SHP-003377,Fremantle WH,CUST-00101,2023-10-19,2023-10-19 13:00,No,0.0
SHP-001257,WH01,CUST-00140,2023-04-30,2023-04-30 06:00,FALSE,0.0
SHP-003513,WH02,CUST-00041,2023-08-02,2023-08-02 18:00,FALSE,0.0
SHP-001251,WH03,CUST-00181,2024-11-26,2024-11-26 14:00,N,0.0
SHP-PEAK-00694,WH02,CUST-00152,2023-11-16,2023-11-16 15:00,0,0.0
SHP-004299,kewdale wh,CUST-00072,2023-11-05,2023-11-05 11:00,0,0.0
SHP-003285,WH01,CUST-00100,2023-05-17,2023-05-17 08:00,0,0.0
SHP-002934,WH02,CUST-00144,2024-04-27,2024-04-27 04:00,false,0.0
SHP-004176,WH03,CUST-00060,2023-04-12,2023-04-12 15:00,false,0.0
SHP-004911,fremantle wh,CUST-00032,2023-12-21,2023-12-21 07:00,No,0.0
